id,gender,race
729,m,white
730,m,white
731,m,white
732,m,white
733,m,black
734,m,white
735,m,black
736,m,black
737,m,white
738,m,black
739,m,black
740,m,black
741,m,white
742,m,white
743,m,white
744,m,black
745,m,white
746,m,white
747,m,white
748,m,white
749,m,white
750,m,white
751,m,white
752,m,black
753,m,white
754,m,black
755,m,white
756,m,white
757,m,white
758,m,black
759,m,black
760,m,black
761,m,white
762,m,white
763,m,white
764,m,white
765,m,black
766,m,white
767,m,black
768,m,white
769,m,white
770,m,white
771,m,white
772,m,white
773,m,white
774,m,black
775,m,white
776,m,black
777,m,white
778,m,white
779,m,white
780,m,black
781,m,white
782,m,white
783,m,black
784,m,white
785,m,white
786,m,white
787,m,white
788,m,white
789,m,white
790,m,white
791,m,white
792,m,white
793,m,white
794,m,white
795,m,white
796,m,black
797,m,black
798,m,white
799,m,white
800,m,white
801,m,white
802,m,white
803,m,black
804,m,black
805,m,black
806,m,white
807,m,black
808,m,white
809,m,black
810,m,black
811,m,black
812,m,white
813,m,black
814,m,white
815,m,white
816,m,white
817,m,white
818,m,white
819,m,black
820,m,white
821,m,white
822,m,black
823,m,black
824,m,black
825,m,white
826,m,white
827,m,black
828,m,black
829,m,black
830,m,white
831,m,white
832,m,black
833,m,white
834,m,white
835,m,black
836,m,white
837,m,white
838,m,black
839,m,black
840,m,white
841,m,white
842,m,white
843,m,white
844,m,black
845,m,white
846,m,white
847,m,black
848,m,white
849,m,white
850,m,white
851,m,black
852,m,white
853,m,black
854,m,white
855,m,black
856,m,black
857,m,white
858,m,white
859,m,black
860,m,white
861,m,black
862,m,black
863,m,white
864,m,white
865,m,white
866,m,white
867,m,black
868,m,black
869,m,white
870,m,black
871,m,white
872,m,white
873,m,white
874,m,black
875,m,white
876,m,white
877,m,black
878,m,white
879,m,white
880,m,white
881,m,black
882,m,white
883,m,white
884,m,black
885,m,white
886,m,white
887,m,white
888,m,white
889,m,white
890,m,black
891,m,white
892,m,white
893,m,black
894,m,white
895,m,black
896,m,white
897,m,white
898,m,white
899,m,black
900,m,white
901,m,white
902,m,white
903,m,black
904,m,white
905,m,white
906,m,white
907,m,white
908,m,white
909,m,black
910,m,white
911,m,white
912,m,black
913,m,white
914,m,white
915,m,white
916,m,white
917,m,white
918,m,white
919,m,black
920,m,white
921,m,black
922,m,white
923,m,black
924,m,white
925,m,white
926,m,white
927,m,white
928,m,white
929,m,black
930,m,white
931,m,white
932,m,black
933,m,white
934,m,black
935,m,white
936,m,white
937,m,black
938,m,white
939,m,white
940,m,white
941,m,white
942,m,black
943,m,white
944,m,white
945,m,white
946,m,white
947,m,white
948,m,black
949,m,white
950,m,white
951,m,white
952,m,white
953,m,black
954,m,white
955,m,white
956,m,white
957,m,white
958,m,white
959,m,white
960,m,white
961,m,black
962,m,black
963,m,white
964,m,white
965,m,black
966,m,black
967,m,white
968,m,black
969,m,white
970,m,white
971,m,white
972,m,white
973,m,black
974,m,black
975,m,black
976,m,black
977,m,black
978,m,black
979,m,white
980,m,white
981,m,white
982,m,white
983,m,white
984,m,white
985,m,white
986,m,white
987,m,white
988,m,white
989,m,white
990,m,white
991,m,white
992,m,white
993,m,black
994,m,white
995,m,white
996,m,white
997,m,white
998,m,white
999,m,white
1000,m,white
1001,m,black
1002,m,white
1003,m,white
1004,m,white
1005,m,black
1006,m,black
1007,m,white
1008,m,black
1009,m,white
1010,m,black
1011,m,white
1012,m,black
1013,m,white
1014,m,white
1015,m,black
1016,m,white
1017,m,white
1018,m,black
1019,m,white
1020,m,white
1021,m,white
1022,m,white
1023,m,black
1024,m,black
1025,m,black
1026,m,black
1027,m,white
1028,m,white
1029,m,white
1030,m,white
1031,m,black
1032,m,white
1033,m,black
1034,m,white
1035,m,black
1036,m,black
1037,m,white
1038,m,black
1039,m,white
1040,m,white
1041,m,white
1042,m,black
1043,m,white
1044,m,black
1045,m,black
1046,m,white
1047,m,white
1048,m,black
1049,m,black
1050,m,white
1051,m,white
1052,m,black
1053,m,black
1054,m,black
1055,m,white
1056,m,black
1057,m,white
1058,m,black
1059,m,white
1060,m,white
1061,m,white
1062,m,white
1063,m,white
1064,m,black
1065,m,white
1066,m,white
1067,m,black
1068,m,black
1069,m,white
1070,m,black
1071,m,black
1072,m,white
1073,m,black
1074,m,white
1075,m,black
1076,m,black
1077,m,white
1078,m,white
1079,m,black
1080,m,black
1081,m,white
1082,m,white
1083,m,black
1084,m,white
1085,m,white
1086,m,white
1087,m,white
1088,m,white
1089,m,white
1090,m,white
1091,m,white
1092,m,white
1093,m,white
1094,m,white
1095,m,white
1096,m,white
1097,m,white
1098,m,black
1099,m,black
1100,m,black
1101,m,black
1102,m,black
1103,m,white
1104,m,white
1105,m,black
1106,m,black
1107,m,white
1108,m,white
1109,m,white
1110,m,white
1111,m,white
1112,m,white
1113,m,black
1114,m,white
1115,m,white
1116,m,black
1117,m,white
1118,m,white
1119,m,black
1120,m,black
1121,m,black
1122,m,white
1123,m,white
1124,m,white
1125,m,black
1126,m,black
1127,m,black
1128,m,white
1129,m,white
1130,m,white
1131,m,white
1132,m,white
1133,m,white
1134,m,white
1135,m,white
1136,m,white
1137,m,white
1138,m,black
1139,m,white
1140,m,white
1141,m,white
1142,m,white
1143,m,white
1144,m,black
1145,m,white
1146,m,white
1147,m,white
1148,m,white
1149,m,white
1150,m,white
1151,m,white
1152,m,black
1153,m,white
1154,m,white
1155,m,black
1156,m,white
1157,m,white
1158,m,white
1159,m,white
1160,m,white
1161,m,white
1162,m,white
1163,m,white
1164,m,black
1165,m,black
1166,m,white
1167,m,white
1168,m,black
1169,m,black
1170,m,white
1171,m,white
1172,m,white
1173,m,white
1174,m,white
1175,m,white
1176,m,black
1177,m,white
1178,m,white
1179,m,black
1180,m,white
1181,m,white
1182,m,black
1183,m,white
1184,m,white
1185,m,white
1186,m,black
1187,m,white
1188,m,white
1189,m,black
1190,m,white
1191,m,black
1192,m,black
1193,m,white
1194,m,white
1195,m,black
1196,m,black
1197,m,white
1198,m,black
1199,m,white
1200,m,white
1201,m,black
1202,m,black
1203,m,black
1204,m,white
1205,m,white
1206,m,white
1207,m,white
1208,m,white
1209,m,white
1210,m,black
1211,m,white
1212,m,black
1213,m,white
1214,m,white
1215,m,black
1216,m,white
1217,m,black
1218,m,black
1219,m,black
1220,m,black
1221,m,white
1222,m,black
1223,m,white
1224,m,white
1225,m,black
1226,m,black
1227,m,white
1228,m,white
1229,m,white
1230,m,black
1231,m,white
1232,m,black
1233,m,black
1234,m,white
1235,m,white
1236,m,white
1237,m,white
1238,m,black
1239,m,white
1240,m,white
1241,m,white
1242,m,black
1243,m,white
1244,m,white
1245,m,white
1246,m,white
1247,m,black
1248,m,white
1249,m,white
1250,m,white
1251,m,white
1252,m,black
1253,m,white
1254,m,black
1255,m,white
1256,m,black
1257,m,white
1258,m,white
1259,m,white
1260,m,black
1261,m,white
1262,m,white
1263,m,white
1264,m,black
1265,m,white
1266,m,white
1267,m,white
1268,m,white
1269,m,white
1270,m,white
1271,m,white
1272,m,white
1273,m,white
1274,m,white
1275,m,black
1276,m,white
1277,m,white
1278,m,black
1279,m,black
1280,m,white
1281,m,white
1282,m,black
1283,m,black
1284,m,white
1285,m,black
1286,m,black
1287,m,white
1288,m,white
1289,m,white
1290,m,white
1291,m,white
1292,m,white
1293,m,white
1294,m,white
1295,m,white
1296,m,white
1297,m,white
1298,m,black
1299,m,white
1300,m,black
1301,m,black
1302,m,white
1303,m,white
1304,m,white
1305,m,white
1306,m,white
1307,m,black
1308,m,white
1309,m,white
1310,m,white
1311,m,black
1312,m,white
1313,m,white
1314,m,white
1315,m,white
1316,m,black
1317,m,black
1318,m,white
1319,m,white
1320,m,white
1321,m,white
1322,m,white
1323,m,black
1324,m,white
1325,m,black
1326,m,white
1327,m,white
1328,m,black
1329,m,white
1330,m,white
1331,m,white
1332,m,black
1333,m,white
1334,m,white
1335,m,black
1336,m,white
1337,m,white
1338,m,white
1339,m,white
1340,m,black
1341,m,white
1342,m,white
1343,m,white
1344,m,white
1345,m,white
1346,m,black
1347,m,white
1348,m,black
1349,m,black
1350,m,black
1351,m,white
1352,m,white
1353,m,black
1354,m,black
1355,m,white
1356,m,black
1357,m,black
1358,m,white
1359,m,white
1360,m,white
1361,m,black
1362,m,white
1363,m,black
1364,m,white
1365,m,white
1366,m,white
1367,m,black
1368,m,white
1369,m,white
1370,m,black
1371,m,white
1372,m,black
1373,m,black
1374,m,white
1375,m,white
1376,m,white
1377,m,white
1378,m,white
1379,m,white
1380,m,white
1381,m,black
1382,m,black
1383,m,black
1384,m,white
1385,m,white
1386,m,black
1387,m,white
1388,m,black
1389,m,white
1390,m,black
1391,m,black
1392,m,white
1393,m,white
1394,m,black
1395,m,white
1396,m,black
1397,m,white
1398,m,white
1399,m,white
1400,m,white
1401,m,white
1402,m,black
1403,m,white
1404,m,white
1405,m,white
1406,m,white
1407,m,black
1408,m,white
1409,m,white
1410,m,white
1411,m,black
1412,m,white
1413,m,black
1414,m,white
1415,m,black
1416,m,white
1417,m,white
1418,m,white
1419,m,black
1420,m,white
1421,m,white
1422,m,black
1423,m,white
1424,m,white
1425,m,white
1426,m,white
1427,m,black
1428,m,white
1429,m,black
1430,m,white
1431,m,white
1432,m,white
1433,m,black
1434,m,black
1435,m,black
1436,m,white
1437,m,black
1438,m,white
1439,m,white
1440,m,white
1441,m,white
1442,m,white
1443,m,black
1444,m,black
1445,m,white
1446,m,white
1447,m,white
1448,m,white
1449,m,black
1450,m,white
1451,m,white
1452,m,white
1453,m,white
1454,m,white
1455,m,white
1456,m,white
1457,m,white
1458,m,white
1459,m,black
1460,m,black
1461,m,black
1462,m,black
1463,m,white
1464,m,white
1465,m,white
1466,m,white
1467,m,black
1468,m,white
1469,m,black
1470,m,black
1471,m,white
1472,m,black
1473,m,black
1474,m,black
1475,m,white
1476,m,white
1477,m,black
1478,m,white
1479,m,white
1480,m,white
1481,m,black
1482,m,white
1483,m,white
1484,m,black
1485,m,black
1486,m,white
1487,m,black
1488,m,white
1489,m,white
1490,m,white
1491,m,white
1492,m,black
1493,m,white
1494,m,white
1495,m,black
1496,m,white
1497,m,black
1498,m,black
1499,m,white
1500,m,white
1501,m,black
1502,m,white
1503,m,white
1504,m,black
1505,m,white
1506,m,white
1507,m,white
1508,m,black
1509,m,white
1510,m,white
1511,m,black
1512,m,black
1513,m,white
1514,m,black
1515,m,white
1516,m,black
1517,m,white
1518,m,black
1519,m,black
1520,m,white
1521,m,white
1522,m,white
1523,m,white
1524,m,black
1525,m,white
1526,m,black
1527,m,black
1528,m,black
1529,m,black
1530,m,black
1531,m,black
1532,m,white
1533,m,white
1534,m,black
1535,m,white
1536,m,black
1537,m,white
1538,m,black
1539,m,black
1540,m,black
1541,m,black
1542,m,white
1543,m,white
1544,m,white
1545,m,black
1546,m,white
1547,m,white
1548,m,white
1549,m,black
1550,m,white
1551,m,black
1552,m,black
1553,m,black
1554,m,white
1555,m,white
1556,m,white
1557,m,white
1558,m,white
1559,m,white
1560,m,white
1561,m,white
1562,m,white
1563,m,white
1564,m,white
1565,m,white
1566,m,white
1567,m,white
1568,m,black
1569,m,white
1570,m,white
1571,m,white
1572,m,white
1573,m,white
1574,m,black
1575,m,white
1576,m,white
1577,m,white
1578,m,white
1579,m,white
1580,m,white
1581,m,black
1582,m,white
1583,m,black
1584,m,white
1585,m,black
1586,m,black
1587,m,white
1588,m,black
1589,m,white
1590,m,white
1591,m,black
1592,m,white
1593,m,white
1594,m,black
1595,m,white
1596,m,white
1597,m,white
1598,m,black
1599,m,white
1600,m,white
1601,m,white
1602,m,white
1603,m,white
1604,m,white
1605,m,black
1606,m,black
1607,m,white
1608,m,white
1609,m,white
1610,m,white
1611,m,black
1612,m,white
1613,m,white
1614,m,black
1615,m,black
1616,m,black
1617,m,black
1618,m,black
1619,m,black
1620,m,black
1621,m,white
1622,m,white
1623,m,white
1624,m,black
1625,m,white
1626,m,white
1627,m,white
1628,m,white
1629,m,white
1630,m,white
1631,m,white
1632,m,white
1633,m,white
1634,m,black
1635,m,white
1636,m,white
1637,m,white
1638,m,white
1639,m,white
1640,m,black
1641,m,white
1642,m,white
1643,m,black
1644,m,white
1645,m,black
1646,m,black
1647,m,black
1648,m,white
1649,m,white
1650,m,white
1651,m,white
1652,m,white
1653,m,white
1654,m,black
1655,m,white
1656,m,white
1657,m,black
1658,m,black
1659,m,black
1660,m,white
1661,m,black
1662,m,white
1663,m,black
1664,m,black
1665,m,white
1666,m,white
1667,m,white
1668,m,white
1669,m,black
1670,m,black
1671,m,white
1672,m,white
1673,m,black
1674,m,white
1675,m,white
1676,m,white
1677,m,white
1678,m,black
1679,m,white
1680,m,white
1681,m,black
1682,m,white
1683,m,white
1684,m,white
1685,m,black
1686,m,white
1687,m,white
1688,m,black
1689,m,white
1690,m,white
1691,m,white
1692,m,black
1693,m,white
1694,m,white
1695,m,white
1696,m,black
1697,m,white
1698,m,white
1699,m,black
1700,m,black
1701,m,black
1702,m,white
1703,m,white
1704,m,black
1705,m,white
1706,m,white
1707,m,white
1708,m,white
1709,m,white
1710,m,black
1711,m,white
1712,m,white
1713,m,white
1714,m,white
1715,m,white
1716,m,white
1717,m,white
1718,m,white
1719,m,white
1720,m,black
1721,m,white
1722,m,black
1723,m,black
1724,m,black
1725,m,white
1726,m,white
1727,m,black
1728,m,black
1729,m,white
1730,m,white
1731,m,black
1732,m,white
1733,m,black
1734,m,white
1735,m,white
1736,m,white
1737,m,black
1738,m,white
1739,m,white
1740,m,white
1741,m,white
1742,m,black
1743,m,white
1744,m,white
1745,m,white
1746,m,white
1747,m,black
1748,m,white
1749,m,black
1750,m,white
1751,m,black
1752,m,white
1753,m,black
1754,m,white
1755,m,white
1756,m,black
1757,m,white
1758,m,white
1759,m,white
1760,m,black
1761,m,white
1762,m,white
1763,m,white
1764,m,white
1765,m,black
1766,m,white
1767,m,white
1768,m,white
1769,m,black
1770,m,white
1771,m,white
1772,m,white
1773,m,white
1774,m,white
1775,m,black
1776,m,white
1777,m,white
1778,m,white
1779,m,white
1780,m,white
1781,m,black
1782,m,black
1783,m,black
1784,m,white
1785,m,white
1786,m,white
1787,m,white
1788,m,black
1789,m,black
1790,m,black
1791,m,white
1792,m,black
1793,m,white
1794,m,white
1795,m,white
1796,m,white
1797,m,black
1798,m,white
1799,m,white
1800,m,white
1801,m,white
1802,m,white
1803,m,black
1804,m,white
1805,m,white
1806,m,black
1807,m,white
1808,m,black
1809,m,white
1810,m,black
1811,m,white
1812,m,white
1813,m,white
1814,m,white
1815,m,black
1816,m,white
1817,m,white
1818,m,white
1819,m,white
1820,m,black
1821,m,white
1822,m,white
1823,m,black
1824,m,white
1825,m,white
1826,m,white
1827,m,black
1828,m,black
1829,m,white
1830,m,white
1831,m,white
1832,m,black
1833,m,white
1834,m,white
1835,m,white
1836,m,black
1837,m,white
1838,m,black
1839,m,white
1840,m,white
1841,m,black
1842,m,white
1843,m,white
1844,m,black
1845,m,white
1846,m,white
1847,m,white
1848,m,black
1849,m,white
1850,m,white
1851,m,white
1852,m,black
1853,m,white
1854,m,white
1855,m,white
1856,m,white
1857,m,white
1858,m,black
1859,m,white
1860,m,black
1861,m,white
1862,m,white
1863,m,white
1864,m,white
1865,m,black
1866,m,white
1867,m,white
1868,m,white
1869,m,white
1870,m,black
1871,m,white
1872,m,black
1873,m,black
1874,m,white
1875,m,white
1876,m,white
1877,m,white
1878,m,black
1879,m,white
1880,m,black
1881,m,white
1882,m,white
1883,m,white
1884,m,white
1885,m,white
1886,m,white
1887,m,white
1888,m,white
1889,m,white
1890,m,white
1891,m,white
1892,m,white
1893,m,white
1894,m,black
1895,m,black
1896,m,white
1897,m,white
1898,m,white
1899,m,black
1900,m,white
1901,m,black
1902,m,white
1903,m,white
1904,m,white
1905,m,white
1906,m,black
1907,m,white
1908,m,white
1909,m,white
1910,m,white
1911,m,white
1912,m,white
1913,m,white
1914,m,white
1915,m,white
1916,m,white
1917,m,black
1918,m,white
1919,m,black
1920,m,white
1921,m,white
1922,m,white
1923,m,black
1924,m,white
1925,m,white
1926,m,white
1927,m,white
1928,m,white
1929,m,white
1930,m,white
1931,m,black
1932,m,white
1933,m,white
1934,m,white
1935,m,white
1936,m,black
1937,m,white
1938,m,white
1939,m,white
1940,m,white
1941,m,black
1942,m,black
1943,m,black
1944,m,white
1945,m,white
1946,m,white
1947,m,white
1948,m,white
1949,m,white
1950,m,black
1951,m,black
1952,m,black
1953,m,black
1954,m,white
1955,m,white
1956,m,white
1957,m,white
1958,m,black
1959,m,white
1960,m,white
1961,m,black
1962,m,white
1963,m,white
1964,m,black
1965,m,black
1966,m,white
1967,m,white
1968,m,white
1969,m,white
1970,m,white
1971,m,white
1972,m,white
1973,m,white
1974,m,black
1975,m,black
1976,m,white
1977,m,black
1978,m,black
1979,m,black
1980,m,white
1981,m,black
1982,m,white
1983,m,white
1984,m,white
1985,m,white
1986,m,white
1987,m,white
1988,m,white
1989,m,white
1990,m,black
1991,m,black
1992,m,black
1993,m,white
1994,m,white
1995,m,white
1996,m,white
1997,m,black
1998,m,white
1999,m,white
2000,m,white
2001,m,black
2002,m,black
2003,m,white
2004,m,black
2005,m,white
2006,m,white
2007,m,white
2008,m,black
2009,m,white
2010,m,black
2011,m,white
2012,m,white
2013,m,black
2014,m,white
2015,m,white
2016,m,black
2017,m,white
2018,m,black
2019,m,white
2020,m,black
2021,m,white
2022,m,white
2023,m,white
2024,m,white
2025,m,white
2026,m,white
2027,m,white
2028,m,black
2029,m,white
2030,m,white
2031,m,white
2032,m,white
2033,m,white
2034,m,white
2035,m,black
2036,m,black
2037,m,white
2038,m,white
2039,m,black
2040,m,white
2041,m,white
2042,m,white
2043,m,white
2044,m,black
2045,m,white
2046,m,white
2047,m,white
2048,m,white
2049,m,black
2050,m,white
2051,m,white
2052,m,white
2053,m,white
2054,m,white
2055,m,white
2056,m,white
2057,m,white
2058,m,white
2059,m,white
2060,m,white
2061,m,white
2062,m,white
2063,m,black
2064,m,white
2065,m,white
2066,m,white
2067,m,black
2068,m,black
2069,m,black
2070,m,white
2071,m,black
2072,m,white
2073,m,black
2074,m,white
2075,m,black
2076,m,white
2077,m,black
2078,m,black
2079,m,black
2080,m,black
2081,m,black
2082,m,white
2083,m,white
2084,m,white
2085,m,white
2086,m,white
2087,m,white
2088,m,white
2089,m,black
2090,m,white
2091,m,white
2092,m,white
2093,m,white
2094,m,white
2095,m,white
2096,m,black
2097,m,black
2098,m,black
2099,m,white
2100,m,black
2101,m,black
2102,m,black
2103,m,white
2104,m,white
2105,m,black
2106,m,white
2107,m,white
2108,m,white
2109,m,black
2110,m,black
2111,m,black
2112,m,black
2113,m,white
2114,m,white
2115,m,black
2116,m,black
2117,m,black
2118,m,white
2119,m,white
2120,m,white
2121,m,black
2122,m,black
2123,m,white
2124,m,white
2125,m,white
2126,m,white
2127,m,white
2128,m,black
2129,m,white
2130,m,white
2131,m,black
2132,m,white
2133,m,white
2134,m,white
2135,m,white
2136,m,white
2137,m,white
2138,m,white
2139,m,white
2140,m,white
