id,gender,race
280,m,black
281,m,white
282,m,black
283,m,white
284,m,white
285,m,white
286,m,black
287,m,white
288,m,black
289,m,black
290,m,white
291,m,white
292,m,black
293,f,white
294,m,black
295,m,black
296,m,black
297,m,white
298,m,black
299,m,black
300,m,white
301,m,white
302,m,black
303,m,black
304,m,black
305,m,black
306,m,black
307,m,white
308,m,white
309,m,black
310,m,white
311,m,white
312,m,white
313,m,white
314,m,black
315,m,black
316,m,white
317,m,white
318,m,white
319,m,black
320,m,black
321,m,black
322,m,white
323,m,black
324,m,white
325,m,black
326,m,white
327,m,white
328,m,white
329,m,black
330,m,black
331,m,white
332,m,white
333,m,white
334,m,black
335,m,black
336,m,black
337,m,black
338,m,black
339,m,black
340,m,black
341,m,white
342,m,black
343,m,black
344,m,black
345,m,white
346,m,black
347,m,black
348,m,black
349,m,white
350,m,black
351,m,white
352,m,white
353,m,black
354,m,black
355,m,black
356,m,white
357,m,black
358,m,white
359,m,white
360,m,black
361,m,white
362,m,white
363,m,black
364,m,black
365,m,black
366,m,white
367,m,white
368,m,black
369,f,white
370,m,black
371,m,black
372,m,black
373,m,black
374,m,white
375,m,black
376,m,black
377,m,black
378,m,black
379,m,white
380,m,black
381,m,black
382,m,black
383,m,white
384,m,black
385,m,black
386,m,white
387,m,black
388,m,black
389,m,white
390,m,black
391,m,black
392,m,black
393,m,black
394,m,white
395,m,white
396,m,black
397,m,black
398,m,white
399,m,white
400,m,black
401,m,white
402,m,white
403,m,hispanic
404,m,black
405,m,black
406,m,white
407,m,black
408,m,white
409,m,black
410,m,black
411,m,black
412,m,black
413,m,black
414,m,white
415,m,white
416,m,white
417,m,black
418,m,black
419,m,black
420,m,black
421,m,black
422,m,black
423,m,black
424,m,white
425,m,black
426,m,white
427,m,black
428,m,black
429,m,white
430,m,black
431,m,white
432,m,black
433,m,black
434,m,white
435,m,black
436,m,black
437,m,black
438,m,black
439,m,black
440,m,black
441,m,white
442,m,black
443,m,black
444,m,black
445,m,black
446,m,black
447,m,black
448,m,white
449,m,black
450,m,white
451,f,white
452,m,white
453,m,white
454,m,black
455,m,black
456,m,black
457,m,black
458,m,white
459,m,black
460,m,white
461,m,white
462,m,white
463,m,black
464,m,black
465,m,white
466,m,black
467,m,black
468,m,white
469,m,white
470,m,white
471,m,black
472,m,black
473,m,white
474,m,white
475,m,black
476,m,black
477,m,white
478,m,black
479,m,white
480,m,white
481,m,white
482,m,white
483,m,black
484,m,black
485,m,black
486,m,black
487,m,white
488,m,white
489,m,black
490,m,white
491,m,black
492,m,black
493,m,black
494,m,white
495,f,black
496,m,black
497,m,black
498,m,white
499,m,black
500,m,black
501,m,black
502,m,black
503,m,black
504,m,black
505,m,black
506,m,black
507,m,black
508,m,black
509,m,black
510,m,black
511,m,black
512,m,black
513,m,black
514,m,black
515,m,white
516,m,black
517,m,white
518,m,white
519,m,black
520,m,black
521,m,black
522,m,black
523,m,white
524,m,white
525,m,black
526,m,white
527,m,black
528,m,white
529,m,white
530,m,black
531,m,black
532,m,black
533,m,white
534,m,black
535,m,white
536,m,black
537,m,black
538,m,black
539,m,black
540,m,black
541,m,white
542,m,black
543,m,white
544,m,white
545,m,hispanic
546,m,white
547,m,black
548,m,black
549,m,white
550,m,black
551,m,white
552,m,white
553,m,black
554,m,white
555,m,white
556,m,black
557,m,white
558,m,black
559,m,white
560,m,black
561,m,black
562,m,black
563,m,black
564,m,black
565,m,black
566,m,black
567,m,white
568,m,black
569,m,black
570,m,white
571,m,white
572,m,hispanic
573,m,white
574,m,white
575,m,white
576,m,hispanic
577,m,black
578,m,black
579,m,black
580,m,white
581,m,white
582,m,black
583,m,black
584,m,white
585,m,white
586,m,black
587,m,black
588,m,white
589,m,black
590,m,white
591,m,white
592,m,black
593,m,black
594,m,white
595,m,white
596,m,white
597,m,white
598,m,black
599,m,white
600,m,white
601,m,white
602,m,white
603,m,white
604,m,black
605,m,black
606,m,white
607,m,white
608,m,black
609,m,black
610,m,white
611,m,black
612,m,black
613,m,black
614,m,black
615,m,black
616,m,white
617,m,black
618,m,black
619,m,white
620,m,black
621,m,black
622,m,white
623,m,white
624,m,white
625,m,white
626,m,white
627,m,white
628,m,black
629,m,black
630,m,white
631,m,white
632,m,white
633,m,white
634,m,white
635,m,white
636,m,white
637,m,white
638,m,white
639,m,black
640,m,white
641,m,white
642,m,white
643,m,white
644,m,white
645,m,white
646,m,white
647,m,black
648,m,black
649,m,white
650,m,white
651,m,black
652,m,black
653,m,white
654,m,black
655,m,white
656,m,white
657,m,black
658,m,black
659,m,black
660,m,black
661,m,black
662,m,white
663,m,white
664,m,white
665,m,white
666,m,white
667,m,white
668,m,white
669,m,white
670,f,white
671,m,black
672,m,white
673,m,white
674,m,black
675,m,black
676,m,white
677,m,black
678,m,white
679,m,white
680,m,black
681,m,white
682,m,black
683,m,black
684,m,white
685,m,black
686,m,black
687,m,white
688,m,black
689,m,black
690,m,white
691,m,black
692,m,white
693,m,black
694,m,white
695,m,black
696,m,black
697,m,black
698,m,black
699,m,white
700,m,black
701,m,white
702,m,white
703,m,white
704,m,black
705,m,black
706,m,black
707,m,white
708,m,black
709,m,white
710,m,white
711,m,white
712,m,black
713,m,black
714,m,black
715,m,black
716,m,black
717,m,black
718,m,black
719,m,white
720,m,black
721,m,white
722,m,white
723,m,black
724,m,black
725,m,white
726,m,white
727,m,white
728,m,black
729,m,white
730,m,white
731,m,white
732,m,black
733,m,black
734,m,white
735,m,white
736,m,white
737,m,black
738,m,white
739,m,black
740,m,white
741,m,black
742,m,white
743,m,white
744,m,white
745,m,black
746,m,white
747,m,black
748,m,white
749,m,black
750,m,black
751,m,black
752,m,black
753,m,black
754,m,black
755,m,black
756,m,black
757,m,white
758,m,white
759,m,black
760,m,black
761,m,white
762,m,black
763,m,black
764,m,white
765,m,black
766,m,white
767,m,white
768,m,black
769,m,white
770,m,black
771,m,black
772,m,white
773,m,white
774,m,black
775,m,black
776,m,black
777,m,white
778,m,black
779,m,black
780,m,white
781,m,black
782,m,black
783,m,black
784,m,black
785,m,white
786,m,white
787,m,white
788,f,white
789,m,black
790,m,black
791,m,black
792,m,black
793,m,black
794,f,white
795,m,white
796,m,white
797,m,white
798,m,black
799,m,black
800,m,black
801,m,black
802,m,white
803,m,white
804,m,black
805,m,black
806,m,black
807,m,black
808,m,black
809,m,white
810,m,black
811,m,white
812,m,black
813,m,black
814,m,white
815,m,white
816,m,black
817,m,black
818,f,black
819,m,white
820,m,black
821,m,black
822,m,white
823,m,white
824,m,black
825,m,black
826,m,black
827,m,white
828,m,white
829,m,black
830,m,black
831,m,black
832,m,white
833,f,white
834,m,black
835,m,black
836,m,black
837,m,white
838,m,black
839,m,black
840,m,white
841,m,white
842,m,white
843,f,black
844,m,white
845,m,white
846,m,black
847,m,white
848,m,black
849,m,black
850,m,black
851,m,black
852,m,black
853,m,white
854,m,black
855,m,white
856,m,white
857,m,white
858,m,black
859,m,white
860,m,white
861,m,black
862,m,white
863,m,black
864,m,white
865,m,white
866,m,black
867,m,black
868,m,white
869,m,black
870,m,black
871,m,black
872,m,white
873,m,white
874,m,black
875,m,black
876,m,white
877,m,black
878,m,black
879,m,white
880,m,black
881,m,black
882,m,white
883,m,white
884,m,black
885,m,black
886,m,white
887,m,white
888,m,white
889,m,white
890,m,black
891,m,white
892,m,black
893,m,white
894,m,black
895,m,black
896,m,black
897,m,black
898,m,black
899,f,white
900,m,black
901,m,white
902,m,black
903,m,black
904,m,black
905,m,black
906,m,white
907,m,black
908,m,black
909,m,black
910,m,black
911,m,white
912,m,black
913,m,black
914,m,white
915,m,black
916,m,white
917,m,black
918,m,white
919,m,white
920,m,black
921,m,black
922,m,black
923,m,black
924,m,black
925,m,hispanic
926,m,black
927,m,black
928,m,white
929,m,black
930,m,black
931,m,black
932,m,white
933,m,white
934,m,white
935,f,white
936,f,white
937,m,black
938,m,black
939,m,black
940,m,black
941,m,black
942,m,white
943,m,black
944,m,white
945,m,black
946,m,black
947,m,white
948,m,white
949,m,black
950,m,white
951,m,black
952,m,black
953,m,black
954,m,white
955,m,white
956,m,black
957,m,white
958,m,black
959,m,black
960,m,white
961,m,white
962,m,black
963,m,black
964,m,black
965,m,white
966,m,black
967,m,white
968,m,white
969,m,black
970,m,white
971,m,white
972,m,white
973,m,black
974,m,black
975,m,black
976,m,black
977,m,black
978,m,white
979,m,white
980,m,black
981,m,black
982,m,white
983,m,black
984,m,white
985,m,black
986,m,white
987,m,white
988,m,white
989,m,white
990,m,black
991,m,white
992,m,black
993,m,black
994,m,black
995,m,white
996,m,white
997,m,black
998,f,black
999,m,white
1000,m,black
1001,m,black
1002,m,black
1003,m,black
1004,m,black
1005,m,white
1006,m,white
1007,m,white
1008,m,black
1009,m,black
1010,m,white
1011,m,black
1012,m,white
1013,m,white
1014,m,black
1015,m,black
1016,m,white
1017,m,black
1018,m,black
1019,m,black
1020,m,black
1021,m,white
1022,m,black
1023,m,black
1024,m,black
1025,m,black
1026,m,black
1027,m,black
1028,m,white
1029,m,black
1030,m,black
1031,m,white
1032,m,black
1033,m,white
1034,m,black
1035,m,black
1036,m,black
1037,m,white
1038,m,black
1039,m,black
1040,m,black
1041,m,white
1042,m,white
1043,m,black
1044,m,white
1045,m,hispanic
1046,m,black
1047,m,black
1048,m,white
1049,m,white
1050,m,white
1051,m,white
1052,m,white
1053,m,hispanic
1054,m,black
1055,m,black
1056,m,black
1057,m,white
1058,m,white
1059,m,black
1060,m,white
1061,m,black
1062,m,black
1063,m,white
1064,m,black
1065,m,white
1066,m,black
1067,m,white
1068,m,black
1069,m,white
1070,m,black
1071,m,white
1072,m,black
1073,m,white
1074,m,black
1075,m,white
1076,m,black
1077,m,black
1078,m,black
1079,m,white
1080,m,white
1081,m,black
1082,m,black
1083,m,white
1084,m,white
1085,m,black
1086,m,black
1087,m,black
1088,m,black
1089,m,black
1090,m,white
1091,m,white
1092,m,black
1093,m,black
1094,m,white
1095,m,black
1096,m,black
1097,m,black
1098,m,white
1099,m,white
1100,m,white
1101,m,black
1102,m,white
1103,m,white
1104,m,black
1105,m,black
1106,m,black
1107,m,hispanic
1108,m,white
1109,m,black
1110,m,white
1111,m,white
1112,m,black
1113,m,black
1114,m,black
1115,m,white
1116,m,white
1117,m,white
1118,m,black
1119,m,black
1120,m,black
1121,m,white
1122,m,white
1123,m,black
1124,m,black
1125,m,white
1126,m,black
1127,m,white
1128,m,white
1129,m,black
1130,m,black
1131,m,white
1132,m,white
1133,m,white
1134,m,black
1135,m,black
1136,m,white
1137,m,black
1138,m,black
1139,f,white
1140,m,white
1141,m,black
1142,m,white
1143,m,white
1144,m,white
1145,m,black
1146,m,black
1147,m,black
1148,m,black
1149,m,white
1150,m,black
1151,m,black
1152,m,white
1153,m,black
1154,m,white
1155,m,black
1156,m,black
1157,m,white
1158,m,black
1159,m,white
1160,f,black
1161,m,black
1162,m,white
1163,m,black
1164,m,black
1165,m,black
1166,m,black
1167,m,white
1168,m,white
1169,m,black
1170,m,white
1171,m,white
1172,m,white
1173,m,white
1174,m,black
1175,m,black
1176,m,white
1177,m,black
1178,m,white
1179,m,hispanic
1180,m,white
1181,m,black
1182,m,white
1183,m,white
1184,m,white
1185,m,white
1186,m,white
1187,m,black
1188,m,white
1189,m,white
1190,m,white
1191,m,white
1192,m,white
1193,m,black
1194,m,black
1195,m,hispanic
1196,m,black
1197,m,hispanic
1198,m,black
1199,m,white
1200,m,black
1201,m,black
1202,m,white
1203,m,white
1204,m,black
1205,m,black
1206,m,black
1207,m,black
1208,m,black
1209,m,black
1210,m,white
1211,m,black
1212,m,white
1213,m,white
1214,m,black
1215,m,white
1216,m,black
1217,m,white
1218,m,white
1219,m,white
1220,m,black
1221,m,white
1222,m,black
1223,m,white
1224,m,black
1225,m,black
1226,m,white
1227,m,black
1228,m,white
1229,m,white
1230,m,white
1231,m,black
1232,m,hispanic
1233,m,white
1234,m,white
1235,m,black
1236,m,white
1237,m,white
1238,m,black
1239,m,white
1240,m,black
1241,m,white
1242,m,black
1243,m,white
1244,m,black
1245,m,black
1246,m,black
1247,m,white
1248,m,black
1249,m,white
1250,m,white
1251,m,black
1252,m,white
1253,m,white
1254,m,black
1255,m,white
1256,f,white
1257,m,black
1258,m,white
1259,m,black
1260,m,white
1261,m,white
1262,m,black
1263,m,white
1264,f,white
1265,m,white
1266,m,black
1267,m,hispanic
1268,m,black
1269,m,white
1270,m,white
1271,m,white
1272,m,black
1273,m,black
1274,m,white
1275,m,black
1276,m,hispanic
1277,m,white
1278,m,white
1279,m,white
1280,f,white
1281,m,hispanic
1282,m,black
1283,m,white
1284,m,black
1285,m,black
1286,m,white
1287,m,white
1288,m,black
1289,m,black
1290,m,white
1291,m,black
1292,m,white
1293,f,white
1294,m,white
1295,m,white
1296,m,white
1297,m,white
1298,m,black
1299,m,black
1300,m,white
1301,m,hispanic
1302,m,white
1303,f,white
1304,m,black
1305,f,white
1306,m,white
1307,m,black
1308,m,white
1309,m,black
1310,m,black
1311,m,black
1312,m,white
1313,m,white
1314,m,black
1315,m,black
1316,m,white
1317,m,white
1318,m,black
1319,m,white
1320,m,white
1321,m,black
1322,m,black
1323,m,black
1324,m,black
1325,m,black
1326,m,white
1327,m,black
1328,m,black
1329,m,white
1330,m,white
1331,m,white
1332,m,black
1333,m,black
1334,m,black
1335,m,black
1336,m,black
1337,m,black
1338,m,black
1339,m,white
1340,m,white
1341,m,white
1342,m,white
1343,m,black
1344,m,black
1345,m,white
1346,m,black
1347,m,black
1348,m,black
1349,m,white
1350,m,black
1351,m,black
1352,m,black
1353,m,white
1354,m,black
1355,m,black
1356,m,black
1357,m,white
1358,m,black
1359,m,black
1360,m,white
1361,m,black
1362,m,black
1363,m,white
1364,m,black
1365,m,black
1366,m,black
1367,m,black
1368,m,white
1369,m,black
1370,m,black
1371,m,white
1372,m,black
1373,m,black
1374,m,black
1375,m,black
1376,m,black
1377,m,white
1378,m,black
1379,m,black
1380,m,black
1381,m,black
1382,m,black
1383,m,black
1384,m,black
1385,m,black
1386,m,black
1387,m,black
1388,m,black
1389,f,white
1390,m,black
1391,m,white
1392,m,white
1393,m,black
1394,m,white
1395,m,black
1396,m,white
1397,m,white
1398,m,white
1399,m,white
1400,m,white
1401,m,black
1402,m,black
1403,m,white
1404,f,white
1405,m,white
1406,m,black
1407,m,black
1408,m,black
1409,m,white
1410,m,black
1411,m,white
1412,m,white
1413,m,black
1414,m,black
1415,m,black
1416,m,white
1417,m,white
1418,m,black
1419,m,white
1420,m,black
1421,m,black
1422,m,white
1423,m,black
1424,m,black
1425,m,black
1426,m,white
1427,m,white
1428,m,black
1429,m,white
1430,m,white
1431,m,black
1432,m,black
1433,m,black
1434,m,white
1435,m,black
1436,m,black
1437,m,black
1438,m,black
1439,m,white
1440,m,white
1441,m,black
1442,m,black
1443,m,black
1444,m,white
1445,m,white
1446,m,white
1447,m,white
1448,m,white
1449,m,white
1450,m,white
1451,m,white
1452,m,black
1453,m,black
1454,m,white
1455,m,black
1456,m,black
1457,m,black
1458,m,white
1459,m,white
1460,m,black
1461,m,white
1462,m,white
1463,m,white
1464,m,white
1465,m,black
1466,m,white
1467,m,white
1468,m,white
1469,m,white
1470,m,black
1471,m,white
1472,m,white
1473,m,black
1474,m,black
1475,m,white
1476,m,black
1477,m,black
1478,m,black
1479,m,black
1480,m,white
1481,m,white
1482,m,black
1483,m,white
1484,m,white
1485,m,white
1486,m,white
1487,m,white
1488,m,black
1489,m,black
1490,f,white
1491,m,black
1492,m,black
1493,m,white
1494,m,black
1495,m,black
1496,m,white
1497,m,black
1498,m,white
1499,m,black
1500,m,black
1501,m,black
1502,m,black
1503,m,black
1504,m,white
1505,m,white
1506,m,black
1507,m,white
1508,m,white
1509,m,black
1510,m,black
1511,m,black
1512,m,black
1513,m,white
1514,m,black
1515,m,black
1516,m,black
1517,m,black
1518,m,black
1519,m,hispanic
1520,m,black
1521,m,black
1522,m,white
1523,m,black
1524,m,white
1525,m,black
1526,m,white
1527,m,white
1528,m,black
1529,m,white
1530,m,black
1531,m,white
1532,m,black
1533,m,white
1534,m,white
1535,m,white
1536,m,white
1537,m,white
1538,m,black
1539,m,black
1540,m,black
1541,m,black
1542,m,white
1543,m,black
1544,m,black
1545,m,white
1546,m,black
1547,m,black
1548,m,black
1549,m,white
1550,m,white
1551,m,white
1552,m,white
1553,m,white
1554,m,black
1555,f,white
1556,m,black
1557,m,white
1558,m,black
1559,m,black
1560,f,white
1561,m,white
1562,m,white
1563,m,black
1564,m,black
1565,m,white
1566,m,black
1567,m,black
1568,m,white
1569,m,black
1570,m,black
1571,m,white
1572,m,white
1573,m,white
1574,m,white
1575,m,black
1576,m,black
1577,m,black
1578,m,black
1579,m,white
1580,m,white
1581,m,white
1582,m,black
1583,m,black
1584,m,white
1585,m,white
1586,m,white
1587,f,white
1588,m,black
1589,m,black
1590,m,white
1591,m,white
1592,m,white
1593,m,black
1594,m,white
1595,m,black
1596,m,black
1597,m,black
1598,m,black
1599,m,black
1600,m,white
1601,m,white
1602,m,black
1603,m,black
1604,m,black
1605,m,white
1606,m,black
1607,m,black
1608,m,black
1609,m,black
1610,m,white
1611,m,black
1612,m,black
1613,m,black
1614,m,white
1615,m,white
1616,m,white
1617,m,white
1618,m,white
1619,m,white
1620,m,white
1621,m,black
1622,m,white
1623,m,black
1624,m,black
1625,m,black
1626,m,white
1627,m,white
1628,m,black
1629,m,white
1630,m,white
1631,m,black
1632,m,white
1633,m,black
1634,m,white
1635,m,black
1636,m,black
1637,m,hispanic
1638,m,black
1639,m,black
1640,m,black
1641,m,black
1642,m,white
1643,m,white
1644,m,black
1645,m,white
1646,m,black
1647,m,white
1648,m,black
1649,m,white
1650,m,black
1651,m,white
1652,m,white
1653,m,black
1654,m,black
1655,m,black
1656,m,black
1657,m,white
1658,m,hispanic
1659,m,black
1660,m,black
1661,f,black
1662,m,white
1663,m,black
1664,m,white
1665,m,white
1666,m,white
1667,m,black
1668,f,black
1669,m,black
1670,m,black
1671,m,white
1672,m,black
1673,m,white
1674,m,black
1675,m,black
1676,m,white
1677,m,black
1678,m,black
1679,m,black
1680,m,black
1681,m,white
1682,m,white
1683,m,white
1684,m,black
1685,m,white
1686,m,black
1687,m,white
1688,m,black
1689,m,white
1690,m,white
1691,m,white
1692,m,black
1693,m,white
1694,m,white
1695,m,black
1696,m,black
1697,m,black
1698,m,white
1699,m,hispanic
1700,m,white
1701,m,black
1702,m,black
1703,m,black
1704,m,black
1705,m,white
1706,m,white
1707,m,white
1708,m,white
1709,m,white
1710,m,black
1711,m,black
1712,m,black
1713,m,black
1714,m,white
1715,m,black
1716,m,white
1717,m,black
1718,m,white
1719,f,white
1720,m,black
1721,m,black
1722,m,black
1723,m,black
1724,m,black
1725,m,black
1726,m,black
1727,m,hispanic
1728,m,black
1729,m,white
1730,m,black
1731,m,white
1732,m,black
1733,m,black
1734,m,white
1735,m,black
1736,m,black
1737,m,black
1738,m,black
1739,m,white
1740,m,white
1741,m,black
1742,m,white
1743,m,white
1744,m,white
1745,m,black
1746,f,black
1747,m,black
1748,m,black
1749,m,black
1750,m,white
1751,m,black
1752,m,black
1753,m,black
1754,m,black
1755,m,black
1756,m,black
1757,m,white
1758,m,black
1759,m,white
1760,m,white
1761,m,black
1762,m,black
1763,m,white
1764,m,black
1765,m,white
1766,m,white
1767,m,white
1768,m,white
1769,m,white
1770,m,black
1771,m,black
1772,m,black
1773,m,black
1774,m,white
1775,m,black
1776,m,black
1777,m,black
1778,m,white
1779,m,black
1780,m,black
1781,m,white
1782,m,white
1783,m,black
1784,m,black
1785,m,white
1786,m,white
1787,m,white
1788,m,black
1789,m,white
1790,m,black
1791,m,black
1792,m,black
1793,m,black
1794,m,white
1795,m,white
1796,m,white
1797,m,black
1798,m,white
1799,m,black
1800,m,white
1801,m,black
1802,m,white
1803,m,black
1804,m,black
1805,m,white
1806,m,black
1807,m,white
1808,m,black
1809,m,hispanic
1810,m,white
1811,m,black
1812,m,black
1813,m,black
1814,m,black
1815,m,black
1816,m,black
1817,m,black
1818,m,white
1819,m,black
1820,m,black
1821,m,white
1822,m,black
1823,m,white
1824,m,black
1825,m,black
1826,m,black
1827,m,white
1828,m,black
1829,m,black
1830,m,black
1831,m,black
1832,m,white
1833,m,black
1834,m,black
1835,m,black
1836,m,black
1837,m,black
1838,m,white
1839,m,white
1840,m,black
1841,m,white
1842,f,white
1843,m,white
1844,m,black
1845,m,white
1846,m,black
1847,m,white
1848,m,black
1849,m,black
1850,m,white
1851,m,white
1852,m,black
1853,m,white
1854,m,white
1855,f,white
1856,m,white
1857,m,white
1858,m,white
1859,m,black
1860,m,white
1861,m,black
1862,m,white
1863,m,white
1864,m,black
1865,m,white
1866,m,black
1867,m,black
1868,m,black
1869,m,black
1870,m,black
1871,m,black
1872,m,black
1873,m,white
1874,m,black
1875,m,black
1876,m,white
1877,m,black
1878,m,white
1879,m,black
1880,m,black
1881,m,black
1882,m,black
1883,m,white
1884,m,black
1885,m,black
1886,m,black
1887,m,white
1888,m,white
1889,m,black
1890,m,black
1891,m,black
1892,m,white
1893,m,black
1894,m,white
1895,m,white
1896,m,black
1897,m,white
1898,m,black
1899,m,white
1900,m,white
1901,m,white
1902,m,white
1903,m,black
1904,m,black
1905,m,black
1906,m,black
1907,m,black
1908,m,black
1909,m,white
1910,m,white
1911,m,white
1912,m,black
1913,m,white
1914,m,white
1915,f,white
1916,m,white
1917,m,white
1918,m,black
1919,m,white
1920,m,white
1921,m,hispanic
1922,m,black
1923,m,white
1924,m,black
1925,m,white
1926,m,white
1927,m,white
1928,m,white
1929,f,white
1930,m,black
1931,f,white
1932,m,black
1933,m,white
1934,m,black
1935,m,black
1936,m,white
1937,m,white
1938,m,black
1939,m,black
1940,m,white
1941,m,white
1942,m,black
1943,m,black
1944,m,black
1945,m,white
1946,m,black
1947,m,black
1948,m,white
1949,m,white
1950,m,black
1951,m,black
1952,m,black
1953,m,black
1954,m,black
1955,m,black
1956,m,black
1957,m,black
1958,m,white
1959,m,white
1960,m,white
1961,m,white
1962,m,white
1963,m,black
1964,m,black
1965,m,white
1966,m,black
1967,m,white
1968,m,black
1969,m,black
1970,m,black
1971,m,black
1972,m,black
1973,m,black
1974,m,white
1975,m,white
1976,f,white
1977,m,white
1978,m,white
1979,m,white
1980,m,black
1981,m,white
1982,m,white
1983,m,black
1984,m,black
1985,m,white
1986,m,black
1987,m,black
1988,m,black
1989,m,white
1990,m,black
1991,m,white
1992,m,black
1993,m,white
1994,m,black
1995,m,white
1996,m,black
1997,m,black
1998,m,black
1999,m,white
2000,m,black
2001,m,white
2002,m,white
2003,m,white
2004,m,white
2005,m,black
2006,m,white
2007,m,white
2008,m,black
2009,m,black
2010,m,white
2011,m,white
2012,m,black
2013,m,white
2014,m,black
2015,m,white
2016,m,black
2017,m,white
2018,m,white
2019,f,white
2020,m,white
2021,m,white
2022,m,black
2023,m,black
2024,m,white
2025,m,black
2026,m,white
2027,m,black
2028,m,black
2029,m,black
2030,m,black
2031,m,white
2032,m,white
2033,m,black
2034,m,black
2035,m,white
2036,m,black
2037,m,white
2038,m,white
2039,m,black
2040,m,black
2041,m,black
2042,m,black
2043,m,white
2044,m,white
2045,m,black
2046,m,black
2047,m,white
2048,m,black
2049,m,white
2050,m,white
2051,m,black
2052,m,white
2053,m,black
2054,m,white
2055,m,white
2056,m,black
2057,m,black
2058,m,white
2059,m,black
2060,m,black
2061,m,black
2062,m,black
2063,m,white
2064,m,black
2065,m,white
2066,m,black
2067,m,black
2068,m,black
2069,m,black
2070,m,black
2071,m,white
2072,m,white
2073,m,black
2074,m,white
2075,m,black
2076,m,black
2077,m,white
2078,m,black
2079,m,white
2080,m,white
2081,m,white
2082,m,black
2083,m,white
2084,m,black
2085,m,black
2086,m,black
2087,m,black
2088,m,white
2089,m,black
2090,m,black
2091,m,black
2092,m,white
2093,m,white
2094,m,black
2095,m,white
2096,m,white
2097,m,white
2098,m,black
2099,m,black
2100,m,white
2101,m,white
2102,m,white
2103,m,white
2104,m,black
2105,m,black
2106,m,black
2107,m,black
2108,m,black
2109,m,black
2110,m,black
2111,m,black
2112,m,white
2113,m,black
2114,m,white
2115,m,black
2116,m,white
2117,m,white
2118,m,white
2119,m,black
2120,m,white
2121,m,black
2122,m,white
2123,m,black
2124,m,white
2125,f,white
2126,m,white
2127,m,black
2128,m,black
2129,m,white
